date,Suspended Matter,Dissolved Organic Matter,Chlorophyl,Turbidity,Salinity,Dissolved Oxygen,pH,Temperature,Year,Month
21-Feb-20,0.464025127,0.389813022,-0.018934369,-0.378120425,-0.008880221,7.779108265,-0.536717703,,2020,02
23-Feb-20,0.466500281,0.366753528,,,,,,,2020,02
24-Feb-20,0.483562622,0.405297866,,,,,,,2020,02
25-Feb-20,0.44413057,0.371665895,,,,,,,2020,02
27-Feb-20,0.459379367,0.356011651,,,,,,,2020,02
28-Feb-20,0.412424947,0.336550699,,,,,,,2020,02
29-Feb-20,0.43176845,0.333992053,,,,,,,2020,02
02-Mar-20,0.530575264,,0.067286962,-0.237341831,0.115011266,7.853584247,7.486303903,17.76649657,2020,03
03-Mar-20,0.464495423,0.382608432,,,,,,,2020,03
04-Mar-20,0.412167672,0.359623427,,,,,,,2020,03
06-Mar-20,0.478507759,0.597201994,,,,,,,2020,03
07-Mar-20,0.455766297,0.415755361,0.107363072,-0.191273716,0.162634554,7.538523764,7.374948184,21.32087106,2020,03
08-Mar-20,0.424774002,0.412001133,,,,,,,2020,03
09-Mar-20,0.495721919,0.402515272,,,,,,,2020,03
10-Mar-20,0.61850688,,,,,,,,2020,03
11-Mar-20,0.416381201,,,,,,,,2020,03
12-Mar-20,0.424376404,0.326325547,0.074359999,-0.267209264,0.062269879,8.528082022,5.89340988,25.581395,2020,03
13-Mar-20,0.637985267,0.595318087,,,,,,23.56336766,2020,03
14-Mar-20,0.577495328,0.521002401,,,,,,,2020,03
15-Mar-20,0.424664851,0.325421699,,,,,,,2020,03
16-Mar-20,0.472805137,0.397825526,,,,,,,2020,03
17-Mar-20,0.465825219,0.389468355,0.106368268,-0.385233876,0.013510784,8.030334302,4.621947082,,2020,03
18-Mar-20,0.442721616,0.375215441,,,,,,,2020,03
19-Mar-20,0.505089654,0.447833161,,,,,,,2020,03
21-Mar-20,0.504110049,0.419956175,,,,,,,2020,03
22-Mar-20,0.43104781,0.367920251,0.125800195,-0.26200364,0.063987274,7.975548069,6.042426978,24.07991874,2020,03
23-Mar-20,0.461435549,0.404726478,,,,,,,2020,03
25-Mar-20,0.50292052,0.423021806,,,,,,,2020,03
26-Mar-20,0.445247606,0.366541871,,,,,,,2020,03
27-Mar-20,0.544500921,0.48262404,,,,,,,2020,03
29-Mar-20,0.605955962,0.537301056,,,,,,5.028985161,2020,03
30-Mar-20,0.636719473,0.600217225,,,,,,,2020,03
31-Mar-20,0.447827232,0.380468723,,,,,,,2020,03
02-Apr-20,0.558666036,0.338552111,,,,,,,2020,04
03-Apr-20,0.452367838,0.338998325,,,,,,,2020,04
04-Apr-20,0.464787261,0.400659058,,,,,,,2020,04
05-Apr-20,0.498748299,0.402579491,,,,,,,2020,04
06-Apr-20,0.526432467,0.570896432,0.105542,-0.113513515,0.14287827,6.795498312,7.634259981,,2020,04
07-Apr-20,0.468846716,0.586418681,,,,,,,2020,04
08-Apr-20,0.463405629,0.425113729,,,,,,-123.1485201,2020,04
09-Apr-20,0.492845073,0.53536645,,,,,,,2020,04
10-Apr-20,0.503215813,0.365237958,,,,,,,2020,04
11-Apr-20,0.471419305,0.399474619,0.085457672,-0.134111731,0.168273129,6.186461004,7.322757258,,2020,04
12-Apr-20,0.495702342,0.330842573,,,,,,,2020,04
13-Apr-20,0.530291798,0.463166812,,,,,,,2020,04
14-Apr-20,0.474332692,0.427919003,,,,,,26.9675149,2020,04
17-Apr-20,0.458608023,0.46768784,,,,,,,2020,04
18-Apr-20,0.483264812,0.425636908,,,,,,,2020,04
19-Apr-20,0.625651485,0.588494788,,,,,,,2020,04
21-Apr-20,0.639479202,0.597754252,0.085243304,-0.115645194,0.10858628,7.554729515,7.559310005,,2020,04
22-Apr-20,0.465536212,0.401778806,,,,,,,2020,04
23-Apr-20,0.477657564,0.419773408,,,,,,31.09303802,2020,04
25-Apr-20,0.527389542,0.446066877,,,,,,,2020,04
26-Apr-20,0.485004339,0.435561141,0.139622112,-0.119403865,0.138045929,6.045176516,7.483977012,,2020,04
27-Apr-20,0.46786306,0.403279098,,,,,,,2020,04
29-Apr-20,0.652349623,0.682758803,,,,,,,2020,04
30-Apr-20,0.466199162,0.382258357,,,,,,34.56737825,2020,04
01-May-20,0.633347308,0.527672449,0.141865803,-0.126808463,0.131182331,5.767500873,7.494505991,,2020,05
02-May-20,0.525350375,0.300560667,,,,,,,2020,05
03-May-20,0.572215419,,,,,,,,2020,05
04-May-20,0.484753338,0.435387567,,,,,,,2020,05
05-May-20,0.460256142,0.40719747,,,,,,,2020,05
06-May-20,0.480540634,0.5874374,0.140905684,-0.10911949,0.133474922,5.655277858,7.625265262,,2020,05
07-May-20,0.492055316,0.493028138,,,,,,,2020,05
08-May-20,0.466873263,0.602064899,,,,,,,2020,05
09-May-20,0.492178377,0.401400767,,,,,,-21.11291233,2020,05
10-May-20,0.508295689,0.32810737,,,,,,,2020,05
11-May-20,0.486233648,0.346414335,0.153826359,-0.120668287,0.130561674,5.860354501,7.649443732,,2020,05
12-May-20,0.65958739,0.337975619,,,,,,,2020,05
14-May-20,0.509384048,0.438657031,,,,,,,2020,05
15-May-20,0.468815563,0.417338336,,,,,,,2020,05
16-May-20,0.563086561,0.547288539,0.179569983,-0.108031058,0.138459672,5.255086436,7.626294278,-8.07992361,2020,05
18-May-20,0.510304161,0.432912344,,,,,,,2020,05
19-May-20,0.488858408,0.41092379,,,,,,,2020,05
20-May-20,0.537808464,0.501149179,,,,,,,2020,05
22-May-20,0.549775478,0.477033073,,,,,,,2020,05
23-May-20,0.467245988,0.400764011,,,,,,,2020,05
24-May-20,0.520002069,0.480508345,,,,,,,2020,05
26-May-20,0.605912754,0.612600956,0.177931658,-0.108628003,0.132334108,3.632718606,7.718841666,,2020,05
27-May-20,0.484110537,0.411353188,,,,,,,2020,05
28-May-20,0.505751725,0.46331227,,,,,,,2020,05
29-May-20,0.505923981,0.46076308,,,,,,,2020,05
30-May-20,0.573677657,0.556204769,,,,,,,2020,05
31-May-20,0.502021747,0.427470541,0.180316511,-0.08622249,0.104911691,3.87903428,7.844120208,,2020,05
01-Jun-20,0.508484846,0.341982257,,,,,,,2020,06
02-Jun-20,0.540710505,0.337640207,,,,,,,2020,06
03-Jun-20,0.628855664,0.424983586,,,,,,4.469606516,2020,06
04-Jun-20,0.624004754,0.487693191,,,,,,,2020,06
05-Jun-20,0.629155966,0.418892758,0.152454087,-0.073724169,0.141292023,4.169060306,7.725710368,,2020,06
06-Jun-20,0.629020605,0.593724099,,,,,,,2020,06
07-Jun-20,0.483022342,,,,,,,,2020,06
08-Jun-20,0.58613641,,,,,,,,2020,06
10-Jun-20,0.496997532,0.379142744,0.154093227,-0.104054797,0.151372509,4.441254512,7.587796193,,2020,06
11-Jun-20,0.478470033,0.356413451,,,,,,,2020,06
12-Jun-20,0.565839428,0.277582874,,,,,,,2020,06
14-Jun-20,0.511357563,0.431014587,,,,,,,2020,06
15-Jun-20,0.498369308,0.506057779,,,,,,,2020,06
16-Jun-20,0.625038846,0.582564707,,,,,,,2020,06
18-Jun-20,0.636822611,0.594571215,,,,,,,2020,06
19-Jun-20,0.52470129,0.491385853,,,,,,,2020,06
20-Jun-20,0.540823395,0.501788483,,,,,,,2020,06
22-Jun-20,0.561074677,0.541731701,,,,,,,2020,06
23-Jun-20,0.631367139,0.59260469,,,,,,,2020,06
24-Jun-20,0.629092995,0.590867455,,,,,,,2020,06
25-Jun-20,0.572584586,0.532911129,,,,,,,2020,06
26-Jun-20,0.569101311,0.524482539,,,,,,34.71357749,2020,06
27-Jun-20,0.638600019,0.603365063,,,,,,,2020,06
28-Jun-20,0.585279948,0.546731073,,,,,,,2020,06
29-Jun-20,0.492846514,0.431228119,,,,,,,2020,06
30-Jun-20,0.505789574,0.47876833,0.165024135,-0.088536325,0.154793347,4.349808693,7.702460267,,2020,06
01-Jul-20,0.559684267,,,,,,,,2020,07
02-Jul-20,0.568349941,,,,,,,,2020,07
03-Jul-20,0.462160245,0.358960092,,,,,,,2020,07
04-Jul-20,0.625214116,0.37565498,,,,,,28.73823862,2020,07
05-Jul-20,0.518789592,0.446867397,,,,,,,2020,07
07-Jul-20,0.51471247,0.453356085,,,,,,,2020,07
08-Jul-20,0.617690018,0.586483524,,,,,,,2020,07
09-Jul-20,0.583336747,0.353533023,,,,,,,2020,07
11-Jul-20,0.618656656,0.370474171,,,,,,,2020,07
12-Jul-20,0.626536875,0.322334691,,,,,,,2020,07
13-Jul-20,0.588777701,0.54728181,,,,,,,2020,07
15-Jul-20,0.630219202,0.584334642,,,,,,,2020,07
16-Jul-20,0.61817116,0.575364706,,,,,,,2020,07
17-Jul-20,0.620747751,0.585827258,,,,,,,2020,07
19-Jul-20,0.505871534,0.496896492,,,,,,,2020,07
20-Jul-20,0.468791939,0.414540809,,,,,,,2020,07
21-Jul-20,0.598578505,0.554786041,,,,,,,2020,07
22-Jul-20,0.611909344,0.581980003,,,,,,,2020,07
23-Jul-20,0.516174765,0.506664518,,,,,,,2020,07
24-Jul-20,0.530599249,0.478192215,,,,,,,2020,07
25-Jul-20,0.464978141,0.429026719,,,,,,,2020,07
26-Jul-20,0.564347599,0.52442382,,,,,,,2020,07
27-Jul-20,0.507558127,0.476459408,,,,,,,2020,07
28-Jul-20,0.597982727,0.54798922,,,,,,13.30710687,2020,07
29-Jul-20,0.500611394,0.459348884,,,,,,,2020,07
30-Jul-20,0.465092059,0.426087909,,,,,,,2020,07
31-Jul-20,0.595332809,0.583017132,,,,,,,2020,07
01-Aug-20,0.595333168,0.332657073,,,,,,,2020,08
03-Aug-20,0.454933071,0.353660207,,,,,,,2020,08
04-Aug-20,0.624210574,0.396758053,,,,,,,2020,08
05-Aug-20,0.629184144,0.378124245,,,,,,,2020,08
07-Aug-20,0.629268033,0.53242512,,,,,,,2020,08
08-Aug-20,0.608995375,0.576944721,,,,,,,2020,08
09-Aug-20,0.626096699,0.335614496,,,,,,,2020,08
11-Aug-20,0.626686909,0.393008257,,,,,,,2020,08
12-Aug-20,0.630830381,0.314721851,,,,,,,2020,08
13-Aug-20,0.626532617,0.593873077,,,,,,,2020,08
15-Aug-20,0.628066239,0.599610973,,,,,,,2020,08
16-Aug-20,0.630226883,0.591909027,,,,,,,2020,08
17-Aug-20,0.627267228,0.587672532,,,,,,,2020,08
18-Aug-20,0.62032591,0.580594738,,,,,,,2020,08
19-Aug-20,0.625732279,0.592228391,,,,,,,2020,08
20-Aug-20,0.627327875,0.582599907,,,,,,,2020,08
21-Aug-20,0.610523835,0.569529481,,,,,,,2020,08
22-Aug-20,0.624915409,0.583315241,,,,,,,2020,08
23-Aug-20,0.625142912,0.593184065,,,,,,,2020,08
24-Aug-20,0.62967247,0.586942302,,,,,,,2020,08
25-Aug-20,0.615368795,0.575859596,,,,,,,2020,08
26-Aug-20,0.630583729,0.597690309,,,,,,,2020,08
27-Aug-20,0.56448667,0.503690794,,,,,,,2020,08
28-Aug-20,0.624476696,0.590640959,,,,,,,2020,08
30-Aug-20,0.623157184,0.583990598,,,,,,,2020,08
31-Aug-20,0.593857039,0.566544741,,,,,,,2020,08
01-Sep-20,0.588837586,0.29511917,,,,,,18.63256864,2020,09
03-Sep-20,0.460885681,0.423953403,,,,,,,2020,09
04-Sep-20,0.569867735,0.411986106,,,,,,,2020,09
05-Sep-20,0.441327743,0.437522544,,,,,,32.20195374,2020,09
07-Sep-20,0.422594186,0.550904224,,,,,,,2020,09
08-Sep-20,0.402258881,0.58543683,,,,,,,2020,09
09-Sep-20,0.486917501,0.433387309,,,,,,,2020,09
11-Sep-20,0.494387729,0.335364147,,,,,,,2020,09
12-Sep-20,0.40989985,0.335816086,,,,,,,2020,09
13-Sep-20,0.450504372,0.388523136,,,,,,,2020,09
14-Sep-20,0.55664843,0.510402841,,,,,,24.37795583,2020,09
15-Sep-20,0.438846745,0.389628406,,,,,,,2020,09
16-Sep-20,0.440738982,0.358756367,,,,,,,2020,09
17-Sep-20,0.456504254,0.387166131,,,,,,,2020,09
18-Sep-20,0.545012935,0.479313089,,,,,,,2020,09
19-Sep-20,0.460088924,0.404356915,,,,,,,2020,09
20-Sep-20,0.446655518,0.353307744,,,,,,,2020,09
21-Sep-20,0.480100394,0.405748263,,,,,,29.41437799,2020,09
22-Sep-20,0.519447436,0.451378191,,,,,,,2020,09
23-Sep-20,0.570533679,0.515900605,,,,,,,2020,09
24-Sep-20,0.629119243,0.597154081,,,,,,,2020,09
26-Sep-20,0.627710915,0.588717527,,,,,,,2020,09
27-Sep-20,0.539373252,0.485101459,,,,,,,2020,09
28-Sep-20,0.539148885,0.485440536,0.169965053,-0.119143359,0.158599924,6.2468758,7.690926947,,2020,09
30-Sep-20,0.578832826,0.513317631,,,,,,34.48528681,2020,09
01-Oct-20,0.414922984,0.338084853,,,,,,,2020,10
02-Oct-20,0.437546436,0.324841927,,,,,,19.06380581,2020,10
04-Oct-20,0.449674605,0.455611984,,,,,,,2020,10
05-Oct-20,0.477968799,0.448454806,,,,,,,2020,10
06-Oct-20,0.443678061,0.426222733,,,,,,35.92348516,2020,10
08-Oct-20,0.440939043,,,,,,,,2020,10
09-Oct-20,0.418037035,,,,,,,,2020,10
10-Oct-20,0.473415874,0.404610609,,,,,,,2020,10
11-Oct-20,0.62507824,0.394848326,,,,,,,2020,10
12-Oct-20,0.479718362,,,,,,,23.49991552,2020,10
13-Oct-20,0.446946535,0.352046389,,,,,,,2020,10
14-Oct-20,0.455278556,0.382857008,,,,,,,2020,10
15-Oct-20,0.467059871,0.379451739,,,,,,,2020,10
16-Oct-20,0.443305535,0.388726842,,,,,,31.49176219,2020,10
17-Oct-20,0.43885585,0.348742938,,,,,,,2020,10
18-Oct-20,0.458448642,0.388105998,0.209856588,-0.160622749,0.209873581,6.066717174,7.614617287,,2020,10
19-Oct-20,0.474106305,0.396968202,,,,,,,2020,10
20-Oct-20,0.488937913,0.420942057,,,,,,,2020,10
21-Oct-20,0.49488292,0.42801748,,,,,,,2020,10
23-Oct-20,0.49382478,0.397811874,0.195111925,-0.221052055,0.265689039,4.766273999,7.078563375,28.2780845,2020,10
24-Oct-20,0.420283849,0.350908061,,,,,,,2020,10
25-Oct-20,0.4229673,0.360445743,,,,,,,2020,10
27-Oct-20,0.452804205,0.361799287,,,,,,,2020,10
28-Oct-20,0.423389704,0.337849496,0.177143651,-0.189786958,0.198321598,4.326914932,7.388395983,,2020,10
29-Oct-20,0.452862201,0.37990096,,,,,,,2020,10
31-Oct-20,0.482310605,0.378780331,,,,,,,2020,10
01-Nov-20,0.474637062,,,,,,,,2020,11
02-Nov-20,0.47285228,0.348726539,0.167863035,-0.154869124,0.200880525,3.826721396,7.497741905,,2020,11
04-Nov-20,0.458411735,0.376631942,,,,,,,2020,11
05-Nov-20,0.445531445,0.436838576,,,,,,,2020,11
06-Nov-20,0.428890833,0.431084621,,,,,,,2020,11
07-Nov-20,0.447945638,0.579797782,0.17761532,-0.177910014,0.193921371,3.748097394,7.516779735,,2020,11
08-Nov-20,0.464611177,0.579329357,,,,,,,2020,11
09-Nov-20,0.440356623,0.453451293,,,,,,,2020,11
10-Nov-20,0.479603794,0.590811345,,,,,,,2020,11
11-Nov-20,0.472492292,0.376696644,,,,,,,2020,11
12-Nov-20,0.500411226,0.33552798,0.139516445,-0.158920292,0.214215279,3.156094718,7.315479501,,2020,11
13-Nov-20,0.472121759,0.360592555,,,,,,,2020,11
14-Nov-20,0.440234052,0.35126739,,,,,,,2020,11
15-Nov-20,0.466720322,0.370197837,,,,,,,2020,11
16-Nov-20,0.437454554,0.355358276,,,,,,,2020,11
17-Nov-20,0.435253958,0.366325083,0.093130658,-0.118481127,0.134642056,15.79557833,7.254027481,25.59136319,2020,11
19-Nov-20,0.46172593,0.366677302,,,,,,,2020,11
20-Nov-20,0.452962898,0.368525787,,,,,,,2020,11
21-Nov-20,0.485938327,0.407116333,,,,,,,2020,11
23-Nov-20,0.483685057,0.375010955,,,,,,,2020,11
24-Nov-20,0.432148206,0.324550866,,,,,,30.8201287,2020,11
25-Nov-20,0.430566989,0.335184127,,,,,,,2020,11
26-Nov-20,0.421406714,0.326365886,,,,,,,2020,11
28-Nov-20,0.400419049,0.302701324,,,,,,,2020,11
29-Nov-20,0.424043321,0.330762331,,,,,,,2020,11
01-Dec-20,0.447723819,0.345562665,,,,,,,2020,12
02-Dec-20,0.387005635,0.34705121,0.130102306,-0.169700297,0.241522929,4.202986588,7.115409466,,2020,12
03-Dec-20,0.426351017,0.351592886,,,,,,,2020,12
04-Dec-20,0.429290553,0.424398802,,,,,,,2020,12
05-Dec-20,0.435162851,0.698225072,,,,,,,2020,12
06-Dec-20,0.380920804,0.545182577,,,,,,,2020,12
07-Dec-20,0.421079953,0.601337802,0.153305877,-0.20847527,0.181849038,4.893195422,7.21497407,27.04011454,2020,12
08-Dec-20,0.416134275,0.591287741,,,,,,,2020,12
09-Dec-20,0.385537657,0.330458894,,,,,,,2020,12
11-Dec-20,0.429708967,0.422363201,,,,,,,2020,12
12-Dec-20,0.435324713,0.345559289,,,,,,,2020,12
13-Dec-20,0.575994779,0.592389379,,,,,,,2020,12
14-Dec-20,0.572248903,0.596436157,,,,,,,2020,12
15-Dec-20,0.584508229,0.631695422,,,,,,,2020,12
16-Dec-20,0.581553847,0.62246101,,,,,,,2020,12
17-Dec-20,0.589754011,0.637701619,0.153444908,-0.2205908,0.177898623,5.136376631,7.175374493,,2020,12
18-Dec-20,0.44458184,0.364454561,,,,,,,2020,12
19-Dec-20,0.414532941,0.327660056,,,,,,23.44098217,2020,12
21-Dec-20,0.390335421,0.29466524,,,,,,,2020,12
22-Dec-20,0.412736347,0.310614069,0.15699462,-0.156224802,0.201886872,5.320972601,7.228999512,,2020,12
23-Dec-20,0.401547052,0.300863279,,,,,,,2020,12
25-Dec-20,0.383071847,0.280530901,,,,,,,2020,12
26-Dec-20,0.425921623,0.335363038,,,,,,0.415177609,2020,12
28-Dec-20,0.456484912,0.387489769,,,,,,,2020,12
29-Dec-20,0.388139925,0.291315293,,,,,,,2020,12
30-Dec-20,0.451475671,0.371148835,,,,,,,2020,12
31-Dec-20,0.438525557,0.34645646,,,,,,,2020,12
02-Jan-21,0.544043517,0.266096099,,,,,,,2021,01
03-Jan-21,0.443882092,,,,,,,,2021,01
04-Jan-21,0.564910769,0.54598526,,,,,,27.17789939,2021,01
05-Jan-21,0.544485286,0.447542855,,,,,,,2021,01
07-Jan-21,0.431143116,,,,,,,,2021,01
08-Jan-21,0.533000049,,,,,,,,2021,01
09-Jan-21,0.425024898,0.613601825,,,,,,,2021,01
10-Jan-21,0.586690547,0.539308665,,,,,,,2021,01
11-Jan-21,0.589619003,0.351797547,,,,,,,2021,01
12-Jan-21,0.575109053,0.556647556,,,,,,,2021,01
13-Jan-21,0.396822112,0.301887722,,,,,,,2021,01
14-Jan-21,0.406119054,0.304198845,,,,,,,2021,01
15-Jan-21,0.390170259,0.290284004,,,,,,,2021,01
17-Jan-21,0.411254515,0.321049725,,,,,,,2021,01
18-Jan-21,0.472147257,0.403379409,,,,,,,2021,01
19-Jan-21,0.425326891,0.343556034,,,,,,,2021,01
21-Jan-21,0.417296047,0.32733082,0.125489143,-0.160028156,0.232902274,5.277998311,7.381028351,,2021,01
22-Jan-21,0.399023969,0.29722982,,,,,,,2021,01
24-Jan-21,0.43726282,0.351132895,,,,,,,2021,01
25-Jan-21,0.370735301,0.268853559,,,,,,,2021,01
26-Jan-21,0.44902276,0.363426722,0.142388435,-0.224230868,0.163178268,5.999717315,7.193209752,,2021,01
27-Jan-21,0.421017198,0.325826323,,,,,,16.0378197,2021,01
28-Jan-21,0.439962262,0.347353555,,,,,,,2021,01
29-Jan-21,0.406777172,0.31758695,,,,,,,2021,01
30-Jan-21,0.408697192,0.308561908,,,,,,,2021,01
31-Jan-21,0.423121876,0.331014688,0.148765441,-0.148592961,0.141079766,6.634359521,4.501735775,,2021,01
01-Feb-21,0.369512858,0.631378055,,,,,,,2021,02
03-Feb-21,0.412616439,0.42645544,,,,,,,2021,02
04-Feb-21,0.414825297,0.375000884,,,,,,,2021,02
05-Feb-21,0.391917782,0.524729825,0.157050951,-0.238087394,0.063417966,6.585411145,5.979911861,,2021,02
06-Feb-21,0.473428229,0.513768844,,,,,,,2021,02
07-Feb-21,0.389853759,0.612580923,,,,,,,2021,02
08-Feb-21,0.547506442,,,,,,,,2021,02
09-Feb-21,0.400495496,0.592043495,,,,,,,2021,02
10-Feb-21,0.427887466,0.471285607,0.10292874,-0.108331191,0.201337309,7.103399645,7.44194643,,2021,02
11-Feb-21,0.413223758,0.353290002,,,,,,,2021,02
13-Feb-21,0.385745918,0.317469773,,,,,,,2021,02
14-Feb-21,0.439157958,0.345071944,,,,,,,2021,02
15-Feb-21,0.431069702,0.337223673,0.162093367,-0.237744872,0.098796939,6.274474561,7.016927105,,2021,02
17-Feb-21,0.427052642,0.337532715,,,,,,,2021,02
18-Feb-21,0.469247945,0.398908672,,,,,,,2021,02
20-Feb-21,0.453010481,0.370909204,0.166639524,-0.128986008,0.185249454,5.796238947,7.683749997,,2021,02
21-Feb-21,0.408693479,0.316429257,,,,,,20.49726231,2021,02
22-Feb-21,0.432814785,0.335905077,,,,,,,2021,02
23-Feb-21,0.441267327,0.350676472,,,,,,,2021,02
24-Feb-21,0.442828345,0.349641081,,,,,,,2021,02
25-Feb-21,0.39305471,0.292727814,0.158294015,-0.160309531,0.145000963,6.25745979,7.50928561,,2021,02
26-Feb-21,0.436581954,0.342112393,,,,,,,2021,02
27-Feb-21,0.426692458,0.32793807,,,,,,,2021,02
28-Feb-21,0.451118172,0.354507267,,,,,,22.19487621,2021,02
02-Mar-21,0.509398478,0.309550874,0.171218262,-0.190127691,0.16206631,5.865324283,7.308592711,,2021,03
03-Mar-21,0.509554778,0.432918062,,,,,,,2021,03
04-Mar-21,0.406778289,0.456304412,,,,,,,2021,03
06-Mar-21,0.513619491,0.425168944,,,,,,,2021,03
07-Mar-21,0.514196504,0.508102497,0.179324164,-0.185733733,0.096785873,6.284958878,7.637912891,,2021,03
08-Mar-21,0.49422069,0.619835745,,,,,,,2021,03
09-Mar-21,0.466203924,0.620826243,,,,,,,2021,03
10-Mar-21,0.464493343,,,,,,,33.87391381,2021,03
12-Mar-21,0.533799645,0.625210627,,,,,,,2021,03
13-Mar-21,0.582976294,0.603808335,,,,,,,2021,03
14-Mar-21,0.584675782,0.619737589,,,,,,,2021,03
16-Mar-21,0.488854819,0.450017486,,,,,,26.36385354,2021,03
17-Mar-21,0.48243096,0.411244857,0.20680668,-0.184199271,0.104735375,5.811312455,7.525668278,,2021,03
19-Mar-21,0.510183766,0.462333609,,,,,,,2021,03
20-Mar-21,0.473998414,0.401316327,,,,,,,2021,03
21-Mar-21,0.475663596,0.390776692,,,,,,,2021,03
22-Mar-21,0.490486974,0.423007176,,,,,,,2021,03
23-Mar-21,0.484739845,0.413547539,,,,,,,2021,03
24-Mar-21,0.442659989,0.352204411,,,,,,,2021,03
25-Mar-21,0.465374772,0.378201454,,,,,,27.67401632,2021,03
26-Mar-21,0.476391339,0.395466651,,,,,,,2021,03
27-Mar-21,0.506353835,0.428680392,0.063611826,-0.04637412,0.134914687,18.05569716,7.463311332,,2021,03
29-Mar-21,0.490138234,0.406719694,,,,,,,2021,03
30-Mar-21,0.490818455,0.41236482,,,,,,,2021,03
31-Mar-21,0.490340555,0.365190788,,,,,,,2021,03
01-Apr-21,0.567976118,0.61496906,0.173373516,-0.10018647,0.160677706,4.967096395,7.760533406,18.99560931,2021,04
02-Apr-21,0.463569438,0.31715898,,,,,,,2021,04
03-Apr-21,0.51676035,0.306067243,,,,,,,2021,04
04-Apr-21,0.476332016,0.397742709,,,,,,,2021,04
05-Apr-21,0.524623438,,,,,,,,2021,04
06-Apr-21,0.487968752,,0.171629439,-0.0994076,0.128137842,4.709016983,7.832345832,3.961582592,2021,04
08-Apr-21,0.489852008,0.340219878,,,,,,,2021,04
09-Apr-21,0.528564296,0.625137472,,,,,,,2021,04
10-Apr-21,0.509631959,0.401986213,,,,,,,2021,04
12-Apr-21,0.499571451,0.427200928,,,,,,,2021,04
13-Apr-21,0.486430915,0.406723715,,,,,,,2021,04
15-Apr-21,0.589809128,0.619385224,,,,,,,2021,04
16-Apr-21,0.471920199,0.393403558,0.098280387,-0.062543415,0.176600771,3.63314814,7.64059751,,2021,04
17-Apr-21,0.496621167,0.417286865,,,,,,29.09159346,2021,04
18-Apr-21,0.553879157,0.550552275,,,,,,,2021,04
19-Apr-21,0.549743245,0.499570764,,,,,,,2021,04
20-Apr-21,0.474132686,0.392238478,,,,,,,2021,04
21-Apr-21,0.502885672,0.426889579,,,,,,,2021,04
22-Apr-21,0.510043846,0.443157348,,,,,,,2021,04
23-Apr-21,0.562825975,0.540585299,,,,,,,2021,04
25-Apr-21,0.508804925,0.42985277,,,,,,,2021,04
26-Apr-21,0.513993818,0.451060074,0.133820486,-0.063357068,0.138780367,3.716656003,7.696471798,31.05218183,2021,04
27-Apr-21,0.512760335,0.428955969,,,,,,,2021,04
28-Apr-21,0.686302792,0.821181905,,,,,,,2021,04
29-Apr-21,0.494159117,0.41802622,,,,,,,2021,04
30-Apr-21,0.496941426,0.420763151,,,,,,,2021,04
01-May-21,0.511365358,0.532002945,,,,,,,2021,05
02-May-21,0.560022285,0.361936124,,,,,,21.58890445,2021,05
03-May-21,0.512592305,,,,,,,,2021,05
05-May-21,0.488346219,0.607418386,,,,,,,2021,05
06-May-21,0.555712584,0.627189977,0.175235822,-0.086018581,0.13223153,2.929266534,7.762375575,,2021,05
07-May-21,0.486622029,0.552465574,,,,,,,2021,05
09-May-21,0.482143186,0.494509729,,,,,,,2021,05
10-May-21,0.535571952,0.34001846,,,,,,,2021,05
12-May-21,0.639393523,0.36615669,,,,,,,2021,05
13-May-21,0.472462422,0.381448442,,,,,,,2021,05
14-May-21,0.522197546,0.439837883,,,,,,,2021,05
15-May-21,0.523767082,0.451417452,,,,,,,2021,05
16-May-21,0.569575697,0.529642076,0.184861319,-0.079890269,0.122262153,3.622598831,7.863203841,,2021,05
17-May-21,0.465401022,0.368341914,,,,,,,2021,05
18-May-21,0.561587137,0.521107685,,,,,,,2021,05
19-May-21,0.499553358,0.413697715,,,,,,33.04913047,2021,05
20-May-21,0.533785959,0.584735106,,,,,,,2021,05
22-May-21,0.510419878,0.427045807,,,,,,,2021,05
23-May-21,0.580864282,0.606214493,,,,,,,2021,05
24-May-21,0.559713363,0.538448632,,,,,,,2021,05
25-May-21,0.598306989,0.601652839,,,,,,,2021,05
26-May-21,0.535417018,0.488875031,0.171507449,-0.067507989,0.117236792,3.656875804,7.872790267,,2021,05
27-May-21,0.509902211,0.433999786,,,,,,,2021,05
28-May-21,0.524015171,0.45008895,,,,,,33.17650413,2021,05
29-May-21,0.594473012,0.575110394,,,,,,,2021,05
30-May-21,0.525173608,0.462731909,,,,,,,2021,05
01-Jun-21,0.510757968,,,,,,,,2021,06
02-Jun-21,0.563845788,0.412886501,,,,,,,2021,06
03-Jun-21,0.50360346,0.435487274,,,,,,,2021,06
05-Jun-21,0.492589293,0.495487697,,,,,,,2021,06
06-Jun-21,0.568485748,0.559034,,,,,,,2021,06
08-Jun-21,0.584076984,0.615759908,,,,,,,2021,06
09-Jun-21,0.577354681,,,,,,,,2021,06
10-Jun-21,0.514625982,0.29326774,,,,,,,2021,06
11-Jun-21,0.517530531,0.337985814,,,,,,,2021,06
12-Jun-21,0.562476296,,,,,,,24.66596294,2021,06
13-Jun-21,0.49414004,0.4227354,,,,,,35.51746708,2021,06
14-Jun-21,0.521755238,0.461716185,,,,,,,2021,06
15-Jun-21,0.540317026,0.50102707,,,,,,,2021,06
16-Jun-21,0.480640634,0.401547419,,,,,,,2021,06
